11 32 -0.00113651
11 33 -0.00079568
11 34 -0.000605213
11 35 0.00711408
11 36 -0.000342544
11 37 -0.000626302
11 38 -0.00234255
12 1 0.000349845
12 2 0.00169186
12 3 0.000736522
12 4 0.00123903
12 5 0.00489967
12 6 0.00113968
12 7 0.000728498
12 8 0.000919922
12 11 0.000625415
12 12 1
12 13 0.000975435
12 14 0.00218752
12 15 0.00413081
12 16 0.00146536
12 17 0.00209787
12 18 0.00147605
12 21 0.00119627
12 22 0.00128681
12 23 0.00126579
12 24 0.00502122
12 25 0.00114924
12 26 0.00135119
12 27 0.000855462
12 28 0.000592855
12 31 0.000616967
12 32 0.000676482
12 33 0.000840238
12 34 0.00112205
12 35 -9.75596e-05
12 36 0.00148226
12 37 0.00118721
12 38 0.00148374
13 1 -0.00268936
13 2 -0.00255084
13 3 -0.00391221
13 4 -0.0024684
13 5 -0.00213805
13 6 -0.00287345
13 7 -0.00327281
13 8 -0.00304475
13 11 -0.00719791
13 12 -0.0135428
13 13 1
13 14 -0.01056
13 15 -0.0128096
13 16 -0.0123056
13 17 -0.0132847
13 18 -0.0117849
13 21 -0.00236135
13 22 -0.00256427
13 23 -0.00341513
13 24 -0.00324382
13 25 -0.00259747
13 26 -0.00242804
13 27 -0.00300523
13 28 -0.00293088
13 31 -0.00315249
13 32 -0.00305359
13 33 -0.00326816
13 34 -0.00278767
13 35 -0.00250504
13 36 -0.00237187
13 37 -0.00286617
13 38 -0.00245875
14 1 0.00083052
14 2 0.00123097
14 3 0.000841115
14 4 0.00120308
14 5 0.00141404
14 6 0.00121028
14 7 0.000948613
14 8 0.000983189
14 11 0.00167301
14 12 0.00199225
14 13 0.00193809
14 14 1
14 15 0.00307092
14 16 0.00271182
14 17 0.00256547
14 18 0.00228029
14 21 0.00160159
14 22 0.00128272
14 23 0.00137548
14 24 0.000524192
14 25 0.00221724
14 26 0.00257508
14 27 0.000915589
14 28 0.00137421
14 31 0.000837607
14 32 0.00051093
14 33 0.000887776
14 34 0.00131125
14 35 0.00129163
14 36 0.00264114
14 37 0.00133831
14 38 0.00172485
15 1 -0.00118173
15 2 -0.000872764
15 3 -0.000901526
15 4 -0.000353568
15 5 -0.000682623
15 6 -0.000932813
15 7 -0.00124744
15 8 -0.00168569
15 11 0.00071363
15 12 0.00163335
15 13 0.00151174
15 14 0.00228416
15 15 1
15 16 0.0017748
15 17 0.00182239
15 18 0.00149884
15 21 -0.00129543
15 22 -0.000489084
15 23 -0.00104659
15 24 -0.00147324
15 25 -0.000308458
15 26 -0.00131647
15 27 -0.000804202
15 28 -0.000880178
15 31 0.00334162
15 32 -0.00440639
15 33 -0.00132863
15 34 0.000185832
15 35 0.00229295
15 36 -0.000453289
15 37 -0.000902745
15 38 -0.00206276
16 1 0.000801357
16 2 0.000206838
16 3 -0.000150777
16 4 -0.000287348
16 5 0.000556202
16 6 8.63546e-05
16 7 -0.000460372
16 8 -0.000174898
16 11 0.00202818
16 12 0.010325
16 13 0.00241526
16 14 0.00320474
16 15 0.0168231
16 16 1
16 17 0.00185466
16 18 0.00258643
16 21 7.47381e-05
16 22 -0.000318285
16 23 -3.18045e-05
16 24 -0.000199018
16 25 -0.000204397
16 26 9.15658e-05
16 27 -0.000247316
16 28 -0.00126084
16 31 0.0010673
16 32 -0.00108321
16 33 -0.000910502
16 34 0.000429114
16 35 0.000160746
16 36 0.000426156
16 37 -6.37114e-05
16 38 0.000574763
17 1 -0.000396416
17 2 0.000348448
17 3 6.52022e-05
17 4 -8.00163e-05
17 5 0.000436268
17 6 0.000342029
17 7 -0.00128838
17 8 -0.000282893
17 11 -0.000472336
17 12 0.000943577
17 13 -0.000146213
17 14 0.000718939
17 15 0.0403966
17 16 0.0023089
17 17 1
17 18 -0.00012077
17 21 0.000209551
17 22 2.23456e-07
17 23 0.00046113
17 24 0.00014813
17 25 -0.000152607
17 26 0.000209368
17 27 -0.00121674
17 28 0.000209361
17 31 -0.000655597
17 32 -0.000721309
17 33 -0.000437376
17 34 -8.62583e-05
17 35 0.000469624
17 36 0.000493647
17 37 0.00039911
17 38 0.000228748
18 1 0.000904094
18 2 0.000462111
18 3 0.000930491
18 4 0.00139251
18 5 0.00113385
18 6 -0.00108759
18 7 0.000504079
18 8 0.000517929
18 11 0.00477419
18 12 0.00406722
18 13 0.00404054
18 14 0.00398792
18 15 0.00375617
18 16 0.00420424
18 17 0.00309585
18 18 1
18 21 0.000344449
18 22 0.00122154
18 23 0.00143101
18 24 0.00060046
18 25 0.00065428
18 26 0.00214072
18 27 0.00109775
18 28 0.000873082
18 31 -0.0007125
18 32 0.000157246
18 33 0.000541965
18 34 0.00179684
18 35 0.0036038
18 36 0.00166848
18 37 0.00100466
18 38 0.00150717
21 1 -0.00113755
21 2 0.00252782
21 3 0.000921512
21 4 0.00114193
21 5 0.0157284
21 6 0.00476676
21 7 0.00108999
21 8 -0.000547246
21 11 0.000443522
21 12 0.000422363
21 13 0.000605819
21 14 0.00161247
21 15 0.00300345
21 16 0.00127156
21 17 0.00126416
21 18 0.00276296
21 21 1
21 22 0.00337382
21 23 0.00388525
21 24 0.00287485
21 25 0.00615995
21 26 0.00376592
21 27 0.00298079
21 28 0.00377477
21 31 0.000837557
21 32 0.000365335
21 33 0.00105342
21 34 0.00129399
21 35 0.00102298
21 36 0.00117412
21 37 0.0010921
21 38 0.00112614
22 1 0.000289899
22 2 0.00121411
22 3 -1.37041e-05
22 4 0.000458821
22 5 -0.00179101
22 6 0.000267341
22 7 0.000100729
22 8 0.00088468
22 11 -0.000140656
22 12 -0.00014718
22 13 0.000197308
22 14 0.000764514
22 15 0.000878087
22 16 0.000742656
22 17 0.000699075
22 18 -0.000219991
22 21 0.000538956
22 22 1
22 23 0.000797697
22 24 0.000733637
22 25 0.00330874
22 26 0.000987431
22 27 0.000935306
22 28 0.00137509
22 31 -0.000210101
22 32 -0.000324659
22 33 -0.000120763
22 34 0.004477
22 35 0.000435616
22 36 0.000253146
22 37 0.00028103
22 38 0.000141047
23 1 0.000673049
23 2 0.0013058
23 3 0.000315388
23 4 0.000844692
23 5 0.000974424
23 6 0.00079191
23 7 0.000443927
23 8 0.000454724
23 11 5.07838e-05
23 12 0.000308739
23 13 2.00841e-05
23 14 0.00116318
23 15 0.00158152
23 16 0.00102276
23 17 0.000873523
23 18 0.000162981
23 21 0.00240082
23 22 -0.00267087
23 23 1
23 24 -0.00114338
23 25 -0.00245942
23 26 -0.00215822
23 27 -0.0038136
23 28 -0.00130346
23 31 4.02674e-05
23 32 0.00022775
23 33 -0.000556918
23 34 0.000599541
23 35 0.00170574
23 36 0.000884518
23 37 0.000749873
23 38 0.0007136
24 1 -0.00114245
24 2 0.000569269
24 3 -0.00111818
24 4 -0.000302597
24 5 -0.00462895
24 6 -0.00114608
24 7 -0.0013735
24 8 -0.00162481
24 11 -0.00144691
24 12 -0.00188525
24 13 -0.00127992
24 14 -0.000296175
24 15 -0.000476815
24 16 -0.0010967
24 17 -0.000974885
24 18 -0.00126975
24 21 -0.000415322
24 22 0.00047286
24 23 -0.000319647
24 24 1
24 25 0.00019838
24 26 0.000518521
24 27 -0.000510424
24 28 -0.000208077
24 31 -0.00126201
24 32 -0.00064684
24 33 -0.000763071
24 34 -0.00042905
24 35 0.00047856
24 36 -0.000909164
24 37 -0.000973692
24 38 -0.000686196
25 1 0.00483742
25 2 -0.000196754
25 3 -0.000541059
25 4 4.96417e-06
25 5 -0.00308366
25 6 0.000607152
25 7 -0.000827331
25 8 -0.000275208
25 11 -0.00139199
25 12 -0.000611865
25 13 -0.00108722
25 14 0.000257438
25 15 -7.08543e-05
25 16 -5.9475e-05
25 17 -7.05801e-06
25 18 -0.000294691
25 21 0.00145861
25 22 0.00254889
25 23 0.00252275
25 24 0.0021826
25 25 1
25 26 0.00243698
25 27 0.00183428
25 28 0.000997339
25 31 -0.000869935
25 32 -0.00189328
25 33 -0.000870058
25 34 -0.000543781
25 35 0.000317512
25 36 0.00105481
25 37 -0.000358793
25 38 -0.000297159
26 1 9.16782e-05
26 2 0.00107534
26 3 0.000197364
26 4 0.000870781
26 5 0.00103227
26 6 0.000366438
26 7 -0.000142814
26 8 -0.000432575
26 11 0.000258628
26 12 0.000266972
26 13 -0.000379003
26 14 0.00084473
26 15 0.00471052
26 16 0.00066222
26 17 0.000711851
26 18 -0.000257992
26 21 0.00296658
26 22 0.0107764
26 23 0.00295942
26 24 0.00249596
26 25 0.0174466
26 26 1
26 27 0.00111934
26 28 0.00319102
26 31 -0.00013089
26 32 -0.000232204
26 33 -0.000535036
26 34 -4.19176e-05
26 35 0.000587759
26 36 0.000696107
26 37 0.000128475
26 38 -0.000964497
27 1 0.000238936
27 2 0.00058975
27 3 5.71804e-05
27 4 0.000136576
27 5 0.000431539
27 6 0.000586678
27 7 0.000214574
27 8 9.22687e-06
27 11 -0.000877953
27 12 -0.000150555
27 13 -5.68988e-05
27 14 0.000699352
27 15 0.000985058
27 16 0.000713674
27 17 -0.000396074
27 18 -0.000268678
27 21 0.00221911
27 22 0.00333554
27 23 0.00202014
27 24 0.0019209
27 25 0.039815
27 26 0.0044214
27 27 1
27 28 0.00220935
27 31 -0.000528765
27 32 -0.000680376
27 33 -0.00054699
27 34 3.89929e-05
27 35 0.00069595
27 36 0.00127324
27 37 -0.000536843
27 38 0.000437794
28 1 -0.00337971
28 2 0.000905117
28 3 0.000686911
28 4 0.00119957
28 5 0.000640184
28 6 0.00111783
28 7 0.000410059
28 8 0.000575783
28 11 -0.000128329
28 12 0.000218128
28 13 0.000495433
28 14 0.00130687
28 15 0.00141815
28 16 -0.000567255
28 17 0.000893805
28 18 0.000165206
28 21 0.00565209
28 22 0.00459422
28 23 0.00454349
28 24 0.00377043
28 25 0.00216301
28 26 0.00450039
28 27 0.0026322
28 28 1
28 31 -0.00137071
28 32 -0.000386297
28 33 0.000608415
28 34 0.000940714
28 35 0.000839639
28 36 0.00142786
28 37 0.00102106
28 38 0.000809042
31 1 -0.000390918
31 2 0.000620381
31 3 -0.000574179
31 4 -4.28225e-05
31 5 0.000835519
31 6 0.00595579
31 7 -0.000462192
31 8 -0.000800727
31 11 -0.00100818
31 12 -0.000766205
31 13 -0.000452547
31 14 -0.000244882
31 15 -0.00805548
31 16 -0.00316653
31 17 0.000257025
31 18 0.00203643
31 21 -0.000203983
31 22 -9.63484e-05
31 23 0.000152851
31 24 0.000172289
31 25 -0.000418795
31 26 -0.000235481
31 27 -0.000463434
31 28 0.00192065
31 31 1
31 32 0.000947383
31 33 0.00114757
31 34 0.00131604
31 35 0.00397735
31 36 0.00218866
31 37 0.00185744
31 38 0.00220326
32 1 -0.00117211
32 2 -0.000386492
32 3 -0.00139616
32 4 0.0030908
32 5 -0.000960818
32 6 -0.00110882
32 7 -0.00145614
32 8 -0.00144332
32 11 -0.00177425
32 12 -0.00144615
32 13 -0.00125796
32 14 -0.000361752
32 15 0.00267368
32 16 -0.000326096
32 17 -0.000687711
32 18 -0.000575542
32 21 -0.000383144
32 22 -0.000761306
32 23 -0.000661439
32 24 -0.00137841
32 25 0.000286921
32 26 -0.00103762
32 27 -0.000987003
32 28 -4.23175e-05
32 31 -0.00149126
32 32 1
32 33 -0.00194387
32 34 -0.000369518
32 35 0.00156503
32 36 -0.000341428
32 37 1.52489e-05
32 38 -7.12069e-05
33 1 0.000486064
33 2 0.00128873
33 3 -0.000128751
33 4 0.000882937
33 5 0.00078078
33 6 0.000603896
33 7 0.000524433
33 8 0.000618115
33 11 -7.23481e-05
33 12 0.000195179
33 13 0.000658037
33 14 0.00117099
33 15 0.00112642
33 16 0.000971594
33 17 0.00102573
33 18 0.00014274
33 21 0.000578818
33 22 0.000890457
33 23 0.000525681
33 24 7.26296e-05
33 25 0.000667625
33 26 0.000920064
33 27 0.000690284
33 28 0.000443335
33 31 0.00168477
33 32 -0.00286772
33 33 1
33 34 -0.000332479
33 35 -0.00189581
33 36 -0.00154498
33 37 -0.00237773
33 38 -0.00108631
34 1 -0.00264045
34 2 -0.00249946
34 3 -0.00358546
34 4 -0.00313498
34 5 -0.00287655
34 6 -0.00364482
34 7 -0.00369326
34 8 -0.00423024
34 11 -0.00345109
34 12 -0.00375504
34 13 -0.00345504
34 14 -0.00302778
34 15 -0.00450902
34 16 -0.0039613
34 17 -0.00293231
34 18 -0.00435165
34 21 -0.00332242
34 22 -0.00340763
34 23 -0.00307925
34 24 -0.00398631
34 25 -0.00362527
34 26 -0.00314663
34 27 -0.00331807
34 28 -0.00327987
34 31 -0.00297049
34 32 -0.00229153
34 33 -0.00317967
34 34 1
34 35 -0.001739
34 36 -0.00160522
34 37 -0.00186364
34 38 -0.00174167
35 1 0.000514716
35 2 -0.00142684
35 3 -0.000317726
35 4 -6.86469e-05
35 5 2.69949e-05
35 6 0.000793875
35 7 -0.000516372
35 8 -0.000641952
35 11 -0.00416299
35 12 2.58769e-05
35 13 -0.00103084
35 14 1.75874e-05
35 15 -0.00100271
35 16 0.00132328
35 17 0.000275934
35 18 -0.00167711
35 21 0.000265913
35 22 -0.000487413
35 23 -0.000868077
35 24 -0.00131864
35 25 -0.0001289
35 26 -0.000149774
35 27 -0.000239755
35 28 0.00163519
35 31 0.000873197
35 32 0.00178402
35 33 0.00113517
35 34 0.00213002
35 35 1
35 36 0.00261573
35 37 0.002268
35 38 0.00223514
36 1 -0.000398328
36 2 0.00026181
36 3 -0.000316855
36 4 -0.00012759
36 5 0.000147428
36 6 2.78589e-05
36 7 -0.000472106
36 8 -0.00145624
36 11 -0.00106492
36 12 -0.000315891
36 13 -0.000614073
36 14 6.40828e-05
36 15 0.00104759
36 16 0.000204197
36 17 0.000320675
36 18 -0.000662589
36 21 0.00118401
36 22 6.97004e-05
36 23 8.81851e-05
36 24 -0.000159111
36 25 -0.00047715
36 26 5.98336e-05
36 27 -0.000450414
36 28 -0.0004314
36 31 0.00223644
36 32 0.00971098
36 33 0.00158436
36 34 0.00272531
36 35 0.0127583
36 36 1
36 37 0.00200262
36 38 0.00312304
37 1 -0.000513443
37 2 0.000115377
37 3 -0.00049662
37 4 -8.15278e-05
37 5 -0.00020485
37 6 -8.43685e-05
37 7 -0.00183506
37 8 -0.00050335
37 11 -0.00125301
37 12 -0.000701147
37 13 -0.000679512
37 14 9.80039e-05
37 15 0.000466856
37 16 0.000115
37 17 -3.53534e-05
37 18 -0.000701714
37 21 1.026e-05
37 22 -0.000367977
37 23 -0.000340709
37 24 -0.00100732
37 25 -0.000332548
37 26 -0.000115092
37 27 -0.0018248
37 28 -0.000487626
37 31 -0.000671837
37 32 0.000294769
37 33 -0.00188841
37 34 -0.000252933
37 35 0.0309654
37 36 0.00181342
37 37 1
37 38 -0.000128852
38 1 -0.00012848
38 2 9.62467e-05
38 3 -0.000147238
38 4 -0.000262349
38 5 -0.000748649
38 6 0.000126427
38 7 -0.000904536
38 8 -0.000941588
38 11 -1.63745e-05
38 12 -0.000637044
38 13 -0.00107683
38 14 -0.000301863
38 15 0.00148611
38 16 5.36034e-05
38 17 -0.000165191
38 18 -0.00135821
38 21 -0.000142065
38 22 -0.000950301
38 23 -0.00043622
38 24 -0.00138687
38 25 -0.000608248
38 26 -0.00218412
38 27 -0.000733695
38 28 -0.000746243
38 31 0.00299946
38 32 0.00221014
38 33 0.0015154
38 34 0.00215769
38 35 0.00216254
38 36 0.00300904
38 37 0.00183094
38 38 1

